123,72,414,143,18,37,-1,-1,-1
123,60,890,155,58,134,-1,-1,-1
123,44,744,166,66,165,-1,-1,-1
123,43,680,140,63,191,-1,-1,-1
124,80,554,143,20,40,-1,-1,-1
124,72,409,143,19,38,-1,-1,-1
124,60,896,157,59,135,-1,-1,-1
124,44,751,165,67,167,-1,-1,-1
124,43,686,139,65,196,-1,-1,-1
125,80,554,143,21,40,-1,-1,-1
125,60,906,157,59,137,-1,-1,-1
125,44,754,165,72,174,-1,-1,-1
125,43,694,136,64,199,-1,-1,-1
126,80,554,143,21,40,-1,-1,-1
126,60,922,155,59,139,-1,-1,-1
126,44,758,167,77,178,-1,-1,-1
126,43,693,136,69,204,-1,-1,-1
127,60,936,158,62,140,-1,-1,-1
127,44,775,165,78,181,-1,-1,-1
127,43,694,139,74,209,-1,-1,-1
128,60,946,161,66,143,-1,-1,-1
128,44,783,165,75,185,-1,-1,-1
128,43,700,140,77,214,-1,-1,-1
129,60,959,161,67,144,-1,-1,-1
129,44,790,168,75,190,-1,-1,-1
129,43,706,138,81,220,-1,-1,-1
130,60,970,158,64,145,-1,-1,-1
130,44,799,167,77,194,-1,-1,-1
130,43,721,136,78,225,-1,-1,-1
131,60,981,159,65,149,-1,-1,-1
131,44,808,168,77,196,-1,-1,-1
131,43,733,133,76,229,-1,-1,-1
132,60,995,161,73,152,-1,-1,-1
132,44,820,165,76,200,-1,-1,-1
132,43,744,134,76,232,-1,-1,-1
133,60,1005,161,77,156,-1,-1,-1
133,44,832,166,82,201,-1,-1,-1
133,43,752,133,79,234,-1,-1,-1
134,60,1019,162,74,159,-1,-1,-1
134,44,837,166,89,203,-1,-1,-1
134,43,758,130,81,237,-1,-1,-1
135,60,1035,159,73,162,-1,-1,-1
135,44,846,167,94,203,-1,-1,-1
135,43,769,125,81,241,-1,-1,-1
136,60,1051,163,79,169,-1,-1,-1
136,44,864,164,93,204,-1,-1,-1
136,43,780,120,80,245,-1,-1,-1
137,82,554,142,22,40,-1,-1,-1
137,60,1070,165,83,174,-1,-1,-1
137,44,887,163,92,205,-1,-1,-1
137,43,780,120,88,246,-1,-1,-1
138,82,554,143,21,39,-1,-1,-1
138,60,1086,164,85,178,-1,-1,-1
138,44,904,161,93,207,-1,-1,-1
138,43,781,122,96,246,-1,-1,-1
139,60,1103,162,83,178,-1,-1,-1
139,44,917,162,98,207,-1,-1,-1
139,43,783,121,107,249,-1,-1,-1
140,60,1121,160,83,178,-1,-1,-1
140,44,936,161,107,208,-1,-1,-1
140,43,792,116,113,251,-1,-1,-1
141,60,1137,160,83,179,-1,-1,-1
141,44,958,160,108,209,-1,-1,-1
141,43,815,111,111,254,-1,-1,-1
142,60,1143,163,85,183,-1,-1,-1
142,44,984,160,106,209,-1,-1,-1
142,43,841,110,105,256,-1,-1,-1
143,60,1164,177,73,181,-1,-1,-1
143,44,1002,161,110,208,-1,-1,-1
143,43,860,109,103,258,-1,-1,-1
144,60,1176,183,64,175,-1,-1,-1
144,44,1025,160,115,209,-1,-1,-1
144,43,881,111,106,257,-1,-1,-1
145,44,1066,161,123,208,-1,-1,-1
145,43,905,107,107,260,-1,-1,-1
